기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수,자치구
20260501,16,300365.9209,9993.5323,3454.1091,5475.1779,9880.7668,11319.3287,11226.9404,12885.7458,12016.4191,13405.6653,10981.841,10795.9638,7600.3984,5436.025,10338.4816,11573.5618,4884.8799,7614.9432,16895.607,15720.0145,13460.6398,15049.8862,13197.4806,13213.7175,11430.5968,11340.8309,8910.0292,6330.2708,15933.072,중구
20260501,16,395685.6946,9289.1808,4457.7457,8605.0735,17280.1727,26123.7314,21548.2155,20386.2014,15485.4098,16746.2986,14779.3471,13835.0588,10255.8775,6711.1073,15472.7647,8876.2047,4193.0566,7608.4319,20076.4162,24142.7925,17594.8861,16067.424,12263.8972,13606.6903,12421.1669,13165.1793,10748.2476,8711.107,25234.0045,관악구
20260501,17,286025.4173,9636.4835,3317.3263,5307.3213,9974.3778,11587.3286,11233.7922,12442.5671,11404.6557,12542.2409,10324.2023,10426.3451,6956.7777,5024.6188,9453.0608,10942.5339,4605.732,7746.1465,16912.1242,15767.1445,13208.2084,14106.3491,12349.2983,12534.6718,10673.1594,10324.17,7995.0743,5438.8447,13790.8593,중구
20260501,17,398713.9421,9310.6327,4507.1611,8691.2824,17308.1965,26043.5391,21411.1918,20380.2114,15591.8977,16888.1675,14848.1823,14135.7353,10475.6432,6850.0085,15635.6196,8826.5722,4199.3341,7690.3262,19790.7622,24302.1517,17720.4837,16415.6558,12323.338,13841.7636,12709.6832,13416.3683,10991.2715,8942.4189,25466.3376,관악구
20260501,18,267172.9411,8722.1272,3017.5568,4967.1907,10060.728,11409.1074,11035.3063,11606.6358,10936.13,11283.6967,9542.416,9547.1959,6421.2131,4543.5238,8646.5357,10021.0907,4216.4553,7288.6051,16968.7057,15370.555,12355.7899,13107.134,11216.8363,11528.0486,9605.2499,9308.9211,7148.2449,4811.8096,12486.1299,중구
20260501,18,404899.0509,9239.024,4467.352,8770.582,17450.7726,26244.3922,21780.7907,20956.6192,15752.2573,16990.8816,15038.8098,14385.7577,10594.3592,7089.8003,16107.3924,8938.9848,4250.2309,7823.0492,19925.362,24583.3672,18202.5255,16564.8519,12800.0573,14165.4985,12809.3039,13717.4537,11115.367,9108.8482,26025.3641,관악구
20260501,19,243565.3028,7895.3975,2718.1907,4539.8071,9805.1567,10905.1274,10505.278,10606.4077,9775.9566,10398.0603,8625.9052,8594.8453,5871.0512,4183.8501,7849.7775,8246.9923,3456.1501,6398.3118,15811.5679,14646.6163,11488.9504,11905.0074,10048.0745,10238.1763,8600.1488,8215.6132,6484.2884,4393.98,11356.6139,중구
20260501,19,413298.1113,9534.0186,4620.3512,8733.2072,17740.1977,26504.4495,22260.1223,21389.2524,15929.3931,17415.7504,15171.2394,14375.5837,10916.5225,7145.2107,16292.7395,9443.8332,4487.3874,8099.3733,20339.4814,25373.5611,19010.5751,17137.0039,13198.9618,14493.2137,12877.0881,13866.0147,11227.8158,9339.9629,26375.8018,관악구
20260501,20,221366.6402,6871.4188,2482.394,4290.1704,8924.6462,10240.5252,9657.9804,9879.8886,9285.6352,9388.8452,8113.9365,7926.5706,5342.4452,3784.9776,7211.8778,6698.706,2820.9388,5622.1419,14546.3075,13378.137,10131.1287,10587.2535,8959.1875,9112.242,7687.9878,7448.3572,5909.0714,4044.5211,11019.3484,중구
20260501,20,423086.0781,9571.7902,4658.3326,8788.7581,18176.2456,27402.0767,22918.4676,21680.7686,16194.8827,17892.5327,15475.2093,14634.9023,10998.529,7279.688,16336.8537,9563.7631,4566.4373,8254.2763,21300.279,26618.2648,20056.6969,17440.2669,13465.9429,14687.6876,13232.0134,14318.5059,11456.511,9478.1993,26638.2009,관악구
20260501,21,199309.9279,5767.8198,2140.3733,3832.6025,8224.2712,9208.5679,8788.4799,9155.6413,8549.4008,8514.8704,7283.9045,7395.3665,5125.9454,3540.4505,6944.927,5549.9938,2360.7252,5012.4161,12909.887,11573.2242,8924.1191,9433.2305,7986.8551,7981.6877,6924.3033,6525.941,5417.1165,3734.2928,10503.5185,중구
20260501,21,435398.7953,9831.2653,4748.2736,8851.3026,18844.0583,28848.1748,23764.6001,22243.4238,16522.5776,18165.9826,15600.3429,14859.5377,11155.3262,7326.7494,16496.2538,9694.9721,4634.8821,8644.9305,22774.2428,28315.0266,20865.1191,18078.0785,13728.664,14938.1949,13495.7359,14663.1951,11855.4343,9598.1064,26854.3446,관악구
20260501,22,179492.6875,5231.4457,1951.9931,3475.1291,7207.4963,8137.7027,7919.6745,8169.3509,7921.1584,7934.9757,6742.4689,7052.5605,4760.5321,3315.1232,6743.7937,4938.7736,2116.0968,4230.3832,10754.7907,9848.1895,7843.6936,8317.4544,7247.4404,7107.2321,6011.1842,5947.5819,4915.4787,3500.1409,10150.8431,중구
20260501,22,447034.2074,9886.3488,4777.1097,9036.2845,19807.4815,30169.3752,24594.8996,22766.6987,16871.9452,18502.6963,15794.9254,14879.2515,11202.3279,7324.4287,16531.0069,9691.0633,4649.9288,9008.059,24413.1127,30031.6227,21609.4739,18568.9309,14012.7022,15285.2979,13761.9671,15060.8481,11963.1537,9698.5864,27134.6732,관악구
20260501,23,155337.1846,5031.388,1858.7856,2932.6716,6081.616,6468.3838,6804.6646,7095.4919,6912.1097,7036.1747,5993.5271,6231.6776,4216.2686,2978.5589,6344.9618,4473.969,1905.9596,3182.978,8204.7389,7862.9473,6552.1035,7161.0722,6352.6691,6052.8223,5158.6169,5283.3005,4363.3881,3161.5649,9634.7716,중구
20260501,23,467416.1781,9786.958,4749.3282,9290.1426,20936.6232,32793.6479,26558.0157,24236.3607,17635.1703,18948.1693,16183.7148,15389.0343,11234.9211,7484.7574,16852.9341,9640.0644,4630.6895,9420.3832,26849.3066,32934.5572,23240.3321,19403.6608,14566.909,15735.4661,14075.3476,15212.8313,12157.2288,9824.2806,27645.3407,관악구
20260430,0,163827.9387,3794.0401,1508.2077,2963.9386,5642.7153,6270.5264,7171.155,8710.7258,8271.7095,8294.4348,6936.9948,6788.6031,4576.4867,3117.1653,6672.2553,3411.0806,1436.6051,3389.052,7351.6821,7663.7354,7278.6704,8127.2616,7234.4724,6605.4694,5931.4487,5855.1022,4891.3906,3601.778,10331.2315,중구
20260430,0,501482.8629,10753.4476,5167.9207,10845.9589,22385.5549,35344.4425,28236.0818,25379.817,18816.7407,20175.014,16917.0901,15528.8795,11434.0972,7681.3449,17265.7916,9870.4158,4759.3784,10732.7994,30054.4736,38502.1656,26108.4825,21614.6466,16054.7852,16558.1258,14596.8518,15630.9452,12482.0413,10249.1617,28336.4013,관악구
20260430,1,161015.4754,3788.2323,1518.8722,2879.0261,5482.5803,6120.0921,6926.8763,8619.5201,8153.2383,8028.6207,6884.566,6705.9121,4508.3798,3096.0113,6644.6823,3300.8037,1396.9919,3289.918,7219.4533,7432.5579,7165.3538,8011.0829,7144.6361,6489.6396,5820.1688,5766.7829,4831.5288,3562.2866,10227.6536,중구
20260430,1,501951.9659,10753.763,5167.7232,10812.4694,22426.5312,35320.7387,28242.1856,25397.449,18851.3746,20202.4535,16858.4421,15557.312,11426.9739,7667.2107,17299.2849,9883.9497,4767.7984,10787.3694,30128.6892,38617.6699,26143.1754,21705.7062,16042.6657,16607.9044,14573.9703,15630.7239,12469.3178,10249.7215,28359.388,관악구
20260430,2,159323.6713,3776.0544,1511.8705,2863.7474,5343.6803,6014.044,6871.4684,8313.9161,8041.2817,7902.4024,6688.37,6633.5905,4424.1552,3100.6617,6642.3194,3397.6114,1442.3531,3323.4996,7138.7975,7411.5771,7134.0002,7925.6818,7063.3194,6424.3692,5811.8215,5647.3302,4716.8298,3512.7746,10246.1448,중구
20260430,2,502765.3617,10734.438,5164.8118,10858.3684,22500.5448,35434.4236,28293.6679,25523.281,18937.5374,20133.0157,16873.0836,15515.4934,11433.9867,7676.5334,17323.2683,9927.413,4789.1982,10767.2303,30250.8482,38659.1259,26206.6832,21828.7525,16053.5099,16600.8863,14549.9905,15671.2053,12494.2036,10233.9386,28329.919,관악구
20260430,3,158134.7946,3806.1987,1523.6903,2831.8872,5282.9375,6001.7396,6715.289,8283.1762,7881.9959,7733.9161,6706.1533,6589.5975,4372.3531,3123.7611,6564.8541,3458.0317,1449.022,3293.3934,7023.2131,7358.7541,7030.831,7972.1489,6978.1432,6231.2529,5678.5397,5665.0542,4781.3723,3505.3289,10292.1583,중구
20260430,3,502612.4568,10776.1867,5179.8267,10783.2804,22601.8946,35447.6024,28279.7648,25544.7889,18900.607,20055.3757,16893.0434,15510.6262,11405.6298,7655.9171,17281.6332,9923.1055,4785.4665,10751.7793,30267.8243,38677.4508,26206.9986,21807.2007,16073.7659,16647.1726,14560.8741,15657.577,12476.3113,10220.0249,28240.7269,관악구
20260430,4,158496.9505,3869.6552,1545.7313,2815.3297,5250.4168,5800.2561,6540.0618,8064.5714,7763.9579,7674.4106,6721.03,6648.4086,4493.1398,3198.7076,6702.3557,3461.583,1451.2554,3286.588,7079.0044,7300.7638,7059.3041,7902.1594,6789.9443,6212.2423,5670.4661,5703.0568,5043.2806,3717.2446,10732.0236,중구
20260430,4,501602.0281,10796.9768,5185.6811,10790.0539,22651.6629,35324.1932,28216.8328,25533.3871,18841.6895,20069.0719,16871.1637,15382.4745,11322.6072,7600.7381,17150.9376,9904.9331,4778.0285,10778.8783,30336.2583,38635.6859,26166.5259,21739.4568,16069.2582,16668.8349,14510.4793,15678.0683,12347.5068,10114.8022,28135.8438,관악구
20260430,5,161467.6694,3919.9192,1560.2766,2828.7923,5204.5515,5816.1141,6513.1691,8165.1148,7835.5007,7887.3171,7056.8787,7101.782,4855.496,3390.9606,6950.7133,3472.774,1452.2558,3238.3884,7024.0539,7270.3327,6958.2904,7836.8797,6848.3852,6256.486,5733.1396,5964.11,5317.6619,3916.0867,11092.2414,중구
20260430,5,498322.512,10782.2903,5193.1843,10687.4594,22639.0003,35188.5405,28076.6788,25241.9026,18812.8974,19877.2308,16733.1684,15303.1879,11131.1184,7479.4936,16892.9668,9900.2825,4775.9156,10826.8149,30189.8669,38488.2555,25997.8453,21740.3379,16036.4734,16600.7308,14461.6077,15464.8975,12124.0699,9922.3808,27753.9098,관악구
20260430,6,178974.1288,3977.7885,1578.279,2809.3111,5394.3085,6314.2413,6980.2887,9030.2077,9015.1893,9662.3789,8842.3058,8708.0293,5981.0569,3915.5984,7971.0636,3542.6562,1484.1584,3420.9225,7292.2647,7713.4388,7447.7098,8328.127,7423.1957,6835.2982,6315.3805,6742.9527,5884.4009,4347.8799,12015.697,중구
20260430,6,488376.077,10912.297,5238.9716,10777.5735,22198.8859,34285.8513,27294.9601,24565.7908,18254.7776,19329.9308,16047.7635,14533.4544,10816.7004,7350.8453,16343.0735,9903.5129,4769.131,10812.0447,29844.2049,37668.6474,25651.7473,21421.5891,15798.4004,16351.5231,14306.6692,15225.428,11949.3297,9717.2356,27005.738,관악구
20260430,7,225871.2389,4013.3214,1598.2068,3348.6339,5639.9992,7517.3387,9195.0577,12434.2002,13151.1314,14816.0628,12658.5573,11774.2826,7342.5941,4794.7867,8976.8312,3453.6485,1485.5385,4790.4039,8129.4717,9829.2017,9620.1843,11248.9997,9803.366,9330.3883,8196.8471,8016.7975,6714.087,4885.531,13105.7674,중구
20260430,7,471576.8693,10896.0336,5252.9364,10655.0058,21451.439,32123.6529,25565.7319,23416.4957,17525.679,18586.6155,15432.6023,13985.7036,10261.2272,7087.7137,15889.224,9985.8055,4813.8759,11505.1308,28562.2913,35565.0591,24150.7666,20783.2139,15483.9262,16160.5826,13919.7638,14763.4635,11764.515,9450.4306,26537.9876,관악구
20260430,8,324142.3533,5447.9285,2084.3007,4281.7966,6590.0608,11247.7544,14710.9997,19429.1883,19613.3701,21353.388,17378.1433,15468.3542,8976.7826,5708.89,10339.1054,4619.8941,2114.6559,5960.6293,11452.2313,17180.0242,17150.2026,18801.8586,16012.7735,15752.2847,12601.941,11108.6631,8283.6164,5856.7077,14616.8097,중구
20260430,8,438246.2603,10836.8988,5259.562,10575.8866,20523.6175,27785.1803,22222.9563,20967.0298,16522.3938,17773.7245,14644.1593,13556.8121,10067.8372,6932.5957,15703.2811,9725.8264,4655.4844,11159.0411,25959.7618,30027.179,20955.3116,18816.0013,14371.9147,15351.0287,13259.4173,14317.6229,11408.0374,9116.9575,25750.7417,관악구
20260430,9,375792.4458,7342.3146,2389.5449,4783.0001,7597.3476,12842.2719,16828.3811,22275.7404,22616.4575,23778.3362,19419.0136,16936.1235,10104.094,6220.9686,11700.5966,5561.4721,2549.1546,6861.7905,13408.4478,20779.5275,20126.226,22706.2882,19005.5766,19063.8567,14817.5538,13345.3855,9981.3562,6901.8645,15849.7553,중구
20260430,9,411871.5281,10271.7578,4995.4891,10441.4545,19633.775,25616.8013,20051.8268,19229.3077,15572.0725,16969.0733,14371.7086,13301.79,9740.075,6843.6671,15256.622,8933.0163,4266.4048,10910.1246,23593.8284,25357.4665,18348.7479,17373.7728,13908.3893,14953.1317,12816.59,13749.7827,11095.5605,8921.5769,25347.7136,관악구
20260430,10,403690.6929,8225.3304,2577.0874,5177.2747,8448.4837,13775.3865,17485.1685,23303.6634,23317.0645,24979.6273,20309.0315,17841.7507,10670.3185,6851.1964,13195.5294,5836.8358,2642.4406,7083.2809,14880.1253,21853.7857,21268.1339,24739.5103,20663.8043,20314.0489,16221.6007,14634.326,11087.5623,7943.8648,18364.4568,중구
20260430,10,403481.0638,10589.1952,5175.429,10895.348,19522.5093,24494.3928,19217.7419,18749.487,15283.5682,16671.9714,14140.8719,13055.0353,9672.9173,6876.359,15071.2654,9161.0417,4351.0895,10659.5932,22337.4526,23764.1676,17394.4137,16763.5332,13767.5946,14790.5777,12627.7893,13364.4758,10912.0914,8933.8751,25237.2739,관악구
20260430,11,426383.8758,7317.2762,2396.4576,5528.5805,9485.2032,14614.7816,18352.2151,24296.9194,24369.9315,25798.6908,21637.9118,18727.8575,11253.5802,7202.4617,14303.2249,5500.8856,2480.4369,7081.1936,16059.6302,22960.5175,22293.1498,26209.5626,22011.3169,21870.5202,17243.6721,15734.7086,12115.5022,8695.6023,20842.0834,중구
20260430,11,395331.4102,10716.6409,5219.8521,10874.8337,19031.2556,23592.5926,18734.3981,18241.2136,15167.0182,16450.903,13907.2868,13008.5733,9602.6292,6811.9769,15037.8942,9049.3001,4291.6638,10139.9865,21301.9291,22633.1273,16652.5152,16629.1013,13411.2811,14809.4309,12383.2643,13252.7109,10772.3084,8696.3988,24911.3288,관악구
20260430,12,437467.6346,6278.7662,2252.9727,5692.2642,10041.799,15192.171,18884.6817,24693.8755,24761.0694,25922.8736,21480.5766,18963.9859,11702.0046,7512.3311,15256.9546,5636.0663,2514.1571,6977.3539,17029.4843,23712.9045,23047.5433,26979.0748,22817.7247,22002.4439,17558.8959,16345.0844,12694.3462,9277.5468,22238.6857,중구
20260430,12,390950.2079,10926.1032,5279.3859,10787.4652,18772.1814,23087.9983,18414.827,18120.476,15015.1547,16301.2042,13930.0081,12871.5609,9776.7414,6694.252,15069.144,9473.2177,4459.3948,9928.9112,20778.6796,21581.3638,16227.5297,16053.4106,13279.8899,14384.5843,12490.9552,12994.8664,10717.5484,8712.7371,24820.616,관악구
20260430,13,440463.0401,6203.9571,2221.9038,5994.1836,10597.6622,15422.1932,18842.647,25051.0715,24857.6132,25727.6809,21217.1365,18486.839,11589.7171,7639.085,15329.6929,5480.7585,2451.0004,7060.1108,18173.5158,24338.6205,23305.6829,26783.9178,22547.6137,22350.3246,17737.8963,16296.8799,12783.8573,9319.149,22652.3263,중구
20260430,13,386648.4304,10811.3225,5208.1267,10970.2594,18592.5083,22978.6368,18234.5474,18055.2342,14917.1538,16306.0759,13809.3703,12812.4452,9575.1606,6650.5591,14915.629,9469.6206,4460.1566,9649.2676,20335.0802,20929.9294,15983.5837,15643.8241,13220.8936,14188.7952,12289.3905,12816.36,10565.121,8573.2194,24686.1571,관악구
20260430,14,434111.4848,6385.418,2160.3454,5897.4805,10761.4359,15366.7062,18731.539,24801.6123,24298.5248,25470.6962,21428.353,18231.8518,11400.7942,7449.1916,14652.8895,5312.3085,2368.1796,7133.5337,18504.1912,24416.8511,23088.2786,25883.6405,21900.8773,22087.7203,17364.4685,16003.8142,12420.9982,9022.8268,21566.9586,중구
20260430,14,383816.8025,10253.2108,4969.6707,10817.1925,18274.7743,22880.1883,17916.3294,17913.2445,14850.1288,16217.3651,13827.1248,12857.8153,9746.3375,6657.2261,15255.5934,9247.1858,4371.1003,9552.5424,19923.8611,20652.797,15683.3184,15651.0892,12965.0717,14179.2164,12133.5521,12934.964,10672.001,8624.9929,24788.9182,관악구
20260430,15,419652.7252,5297.6913,1868.6548,5692.6328,10823.475,15219.324,18281.0837,24148.4988,23810.9329,24992.2736,21033.0557,17681.1364,11046.2493,7215.0178,14036.0247,4804.0112,2122.1535,7294.4576,18939.9356,24159.1733,22512.4955,25151.4842,21042.1258,21096.4175,16974.0008,15528.4377,11456.2727,8017.1745,19408.5347,중구
20260430,15,386612.9379,10247.2238,4945.6499,10681.4722,18089.8645,22715.0114,17885.4626,17928.3218,15028.5796,16355.8261,14095.1027,12963.5289,9876.7879,6755.9011,15612.634,9832.5736,4662.134,9456.0775,19758.5707,20745.1241,15665.0142,15750.485,12875.9448,14139.3342,12177.3241,13117.862,10925.5411,8882.1221,25443.4675,관악구
20260430,16,398359.8689,4785.2751,1773.0558,5468.4211,10402.5898,14781.811,17699.3667,23056.4405,23086.3678,23903.0042,20076.8046,17007.0994,10205.2891,6738.6621,12867.5046,4542.8683,1986.4611,6789.9715,18785.3317,23644.16,21811.4954,23758.1413,20035.4026,20257.6245,16028.6968,14240.3095,10479.3347,7171.8221,16976.5536,중구
20260430,16,390310.7716,10370.5357,4993.893,10567.2605,17903.4487,22971.1745,18189.0919,18143.9149,15034.0055,16297.2536,14171.5395,13089.5088,10014.2146,6999.0099,15996.626,9428.8322,4531.7176,9059.649,19864.3711,21018.4063,16067.042,15748.5364,13189.2756,14191.5619,12378.5519,13411.2403,11317.611,9126.5089,26235.9946,관악구
20260430,17,368098.337,5167.7892,2024.1579,5203.2477,10389.6806,14271.5022,16675.346,21071.2733,21043.4691,21809.9295,18167.9254,15432.3563,9346.1109,6122.4509,11580.8366,4891.2708,2153.2211,6577.3825,18324.6212,22341.6322,20307.1135,21460.4459,18161.7244,18727.9764,14386.8093,12785.047,9292.8089,6059.9687,14322.2401,중구
20260430,17,397011.5804,10594.5029,5107.2441,10137.9051,18022.9253,23918.8042,18955.4709,18716.1232,15219.3514,16744.1585,14481.7629,13386.4904,10226.3413,7071.2807,16170.5349,9218.4042,4456.6628,9103.452,20196.5539,22086.746,16584.3112,15923.4776,13035.5753,14211.0153,12577.093,13536.9886,11409.5115,9275.9364,26642.9658,관악구
20260430,18,319782.3548,5122.7121,2052.5344,5116.2927,10186.3385,13003.7965,14134.9289,17392.9649,16884.9706,17705.9899,15122.2287,13605.0294,8533.6554,5545.6646,10063.5944,4753.9576,2055.2683,6562.303,17821.621,19315.1261,16839.5288,17703.0344,14822.8427,15108.425,12243.0283,11188.5841,8483.1525,5371.1234,13043.6578,중구
20260430,18,414530.2555,10505.3795,5055.5102,9903.6704,18082.3499,25675.5544,20763.5185,20398.2248,15877.7865,17682.4488,14976.0229,13685.8941,10545.6305,7159.2092,16459.1208,9176.8123,4447.2103,9099.7855,21163.2585,24856.4715,18458.8745,17146.5323,13642.7428,14797.1409,13004.0217,13932.0653,11463.6752,9452.5132,27118.8274,관악구
20260430,19,282603.8495,4750.8673,1827.1571,4884.9544,10039.226,12170.6889,12814.8795,14803.8156,14349.5714,14998.3939,12642.268,11826.8732,7693.4561,4944.7264,9085.6346,3969.6922,1727.3536,5905.6874,16884.0379,17524.3293,14462.5433,15167.2392,12286.4867,12335.8258,10642.8352,9782.6214,7720.6455,4978.0111,12384.0252,중구
20260430,19,427451.999,10655.0422,5124.5063,9791.9166,18461.8412,27420.5561,22116.1737,21276.3192,16225.1885,17810.2621,15333.286,14123.1685,10651.2492,7193.8221,16465.7909,9104.7877,4445.7862,8992.2003,22136.1939,27186.4939,19902.672,18019.2551,14194.3257,14771.2947,13302.4092,14350.7225,11672.7225,9496.4966,27227.525,관악구
20260430,20,254384.2342,4149.971,1614.8869,4616.705,9501.8625,11319.6161,11688.2052,13582.3051,12657.4942,13210.5789,11100.1772,10388.8802,6794.2744,4504.8989,8207.4371,3659.6053,1588.8895,5512.2351,15384.4862,15677.8482,12980.2813,13323.1237,10630.633,10719.292,9351.081,8594.8304,7096.6918,4613.3808,11914.5596,중구
20260430,20,439790.6627,10473.759,5031.6889,9710.8526,19285.0217,28588.2085,23205.3267,22162.3147,16546.2068,18087.9195,15553.9158,14394.7075,10954.4969,7307.9155,16586.8676,9431.2265,4572.6148,9090.4285,23292.9761,28898.7157,21037.7073,18766.301,14364.1651,15173.5805,13627.4235,14618.2409,11886.8629,9640.3149,27500.9052,관악구
20260430,21,229312.328,3989.0719,1548.7646,4217.4282,8679.8558,10535.2187,10662.4679,12308.3524,11430.9795,11739.3924,9826.9687,9113.6361,5913.3615,4034.5817,7618.7614,3606.3038,1559.601,4672.7405,13818.4621,14112.7164,11436.6117,11723.4628,9612.7718,9316.273,8256.0171,7712.3389,6332.1355,4260.4222,11273.6315,중구
20260430,21,449995.8803,10527.5562,5053.5394,9904.3399,19869.9831,29577.3785,24080.6067,22621.6106,16924.8698,18453.882,15796.3997,14689.5676,11027.4196,7446.2161,16709.3519,9487.3335,4622.8004,9222.2437,24238.3598,30527.19,21909.6322,19240.3663,14517.4775,15319.6105,13858.514,14818.7392,12086.0455,9778.1775,27686.6646,관악구
20260430,22,206798.7166,4038.7969,1607.9579,3857.1231,7899.517,9509.2634,9580.5031,10961.8133,10585.5128,10341.1409,8616.0117,8206.9573,5420.737,3663.6364,7290.2753,3699.3712,1606.6155,4149.8141,11496.8554,11895.1564,9961.9184,10536.7059,8699.9258,8270.2952,7327.8844,6927.1846,5740.4627,4062.7775,10844.5002,중구
20260430,22,461248.6019,10620.6319,5112.4687,10094.9149,20493.3237,30916.5467,24911.0886,23310.1637,17442.106,18848.1178,16060.5409,14903.7324,11024.926,7482.6856,16905.9758,9521.9273,4647.4641,9619.1463,25486.3793,32187.9599,22849.5946,19527.5631,14748.0581,15579.7611,14023.2596,15062.5045,12214.8201,9882.253,27770.6847,관악구
20260430,23,176018.4275,4101.635,1581.0969,3364.1466,6524.1803,7959.603,8027.8588,9158.2361,8804.6884,8728.3174,7271.6459,7151.4681,4627.1129,3305.7319,6772.7762,3685.6971,1571.6075,3296.7739,8897.7593,9191.671,8091.7879,8913.7418,7343.3241,6955.0718,6103.0728,5912.7941,4990.4998,3604.2261,10081.9017,중구
20260430,23,485033.5559,10610.9052,5110.0772,10128.1591,21975.7201,34196.0648,27234.1866,25027.768,18116.9793,19703.2422,16495.0795,15418.3431,11335.1272,7668.2654,17279.3123,9594.3266,4637.5534,10127.7902,28039.0193,35244.8971,24780.4489,20559.0399,15399.7386,15995.7847,14325.1176,15442.3202,12421.6197,10041.3497,28125.318,관악구
20260429,0,164935.3734,3886.0554,1524.5595,2763.3637,5669.0911,6190.5731,7214.8736,8723.8618,8402.6333,8238.2827,6856.3013,6702.7364,4526.4924,3202.3946,6705.5343,3968.1863,1679.5424,3338.464,7622.6136,7756.166,7294.4901,8248.2941,7160.2605,6691.2575,5916.4109,5831.1246,4897.3333,3668.7105,10255.768,중구
20260429,0,503825.0632,10612.0635,5123.1323,10756.5852,22844.5722,35638.8171,28623.8668,25474.2901,19033.1315,20174.0174,16797.1965,15350.836,11307.8494,7677.7283,17162.9663,9813.2436,4748.9152,10858.7758,30615.3963,38969.9414,26465.4974,21710.5365,16064.3288,16652.459,14639.8824,15513.5958,12560.0946,10294.2546,28341.093,관악구
20260429,1,162534.0336,3853.7143,1526.9613,2758.4456,5475.8708,6063.3339,6952.208,8634.5325,8304.8814,8042.5535,6728.1247,6617.0722,4498.5926,3131.1644,6643.5656,4004.6088,1692.3585,3294.9807,7459.8507,7543.3482,7154.9143,8163.025,7045.5906,6621.804,5822.1259,5772.9135,4808.4629,3647.5937,10271.4383,중구
20260429,1,504254.316,10592.3235,5112.0581,10771.4477,22938.2931,35739.4696,28606.2324,25511.3926,19044.1212,20227.7259,16781.4311,15391.6907,11328.9683,7670.2064,17192.0506,9747.9275,4703.089,10854.4456,30742.8454,39100.602,26517.5039,21764.9628,16064.7619,16569.7654,14628.0987,15529.5835,12564.9598,10256.8256,28301.5332,관악구
20260429,2,160757.2328,3993.6789,1561.6386,2730.9209,5358.2335,6028.846,6793.5481,8442.0872,8258.6922,7848.2283,6650.7614,6495.9908,4424.98,3099.3954,6686.2213,3960.8728,1681.4136,3248.6175,7378.1948,7504.2957,7136.3781,8009.6367,6933.484,6484.4066,5764.2547,5678.361,4794.7442,3628.7619,10180.5903,중구
20260429,2,505066.1869,10597.249,5115.8126,10772.2364,23050.1877,35779.387,28663.9307,25565.8601,19075.6565,20256.7836,16908.6263,15433.4731,11316.2621,7673.793,17188.8754,9742.8319,4701.2733,10872.6916,30846.9494,39175.1568,26585.3003,21814.1149,16147.9534,16585.0654,14611.1066,15548.778,12518.064,10248.5807,28270.1967,관악구
20260429,3,159769.2402,3984.5092,1559.2305,2715.1056,5354.3954,5921.753,6730.8398,8414.8056,8026.2,7711.617,6659.8071,6553.5289,4426.7669,3127.6684,6642.8116,3983.1178,1681.0159,3235.4321,7167.0815,7452.1685,7112.4885,8101.9251,6872.6986,6375.7802,5698.9995,5654.6049,4754.3623,3605.8395,10244.6865,중구
20260429,3,504787.7586,10655.3028,5143.6513,10751.2427,23033.8806,35783.6645,28651.9173,25519.9574,19093.2229,20248.2516,16875.9223,15432.3589,11350.1505,7648.3894,17161.4574,9688.9473,4672.1774,10909.4318,30853.8193,39125.3026,26532.377,21756.2907,16174.7993,16633.7673,14578.6988,15544.9803,12507.5515,10247.716,28212.5291,관악구
20260429,4,160056.8792,3971.0546,1547.3291,2731.5481,5315.8833,5785.6081,6665.7902,8290.7669,7896.4263,7655.5208,6611.2607,6578.0435,4507.4612,3266.1931,6856.8075,3907.5813,1662.817,3268.0632,7134.8682,7379.4005,7038.5279,7951.5967,6863.9053,6374.3818,5633.5696,5754.5219,4976.1599,3802.8326,10628.963,중구
20260429,4,504175.3766,10697.2331,5156.785,10750.4744,23047.8136,35738.2311,28545.6392,25599.5285,19054.3783,20178.4624,16875.4696,15335.3461,11352.3707,7627.9731,17103.2082,9746.2741,4700.8757,10917.9097,30840.7869,39023.0477,26507.3508,21807.5906,16219.454,16688.9033,14565.6015,15471.0205,12404.1627,10154.8541,28064.6258,관악구
20260429,5,162949.1648,4023.3114,1573.1541,2722.6449,5296.1374,5792.2336,6573.4856,8172.2196,8021.6027,7908.9773,7049.8893,6945.5179,4861.3862,3445.382,7158.4956,3977.5654,1683.9405,3265.8081,7076.8216,7255.6248,6972.7722,7959.3945,6819.1668,6317.9607,5701.1899,6030.4162,5253.2165,3987.9356,11102.9168,중구
